0,0,0,697
1,0,0,383
2,0,0,304
3,0,0,351
4,0,0,316
5,0,0,304
6,0,0,343
7,0,0,359
8,0,0,312
9,0,0,383
10,0,0,383
11,0,0,383
12,0,0,320
13,0,0,332
14,0,0,320
15,0,0,351
16,0,0,343
17,0,0,383
18,0,0,367
19,0,0,320
20,0,0,328
21,0,0,328
22,0,0,328
23,0,0,367
24,0,0,328
25,0,0,383
26,0,0,332
27,0,0,383
28,0,0,353
29,0,0,336
30,0,0,336
31,0,0,361
32,0,0,352
33,0,0,415
34,0,0,352
35,0,0,336
36,0,0,383
37,0,0,336
38,0,0,399
39,0,0,352
40,0,0,360
41,0,0,352
42,0,0,352
43,0,0,397
44,0,0,381
45,0,0,376
46,0,0,368
47,0,0,352
48,0,0,411
49,0,0,360
50,0,0,399
51,0,0,407
52,0,0,372
53,0,0,431
54,0,0,368
55,0,0,384
56,0,0,360
57,0,0,368
58,0,0,396
59,0,0,431
60,0,0,415
61,0,0,384
62,0,0,392
63,0,0,384
64,0,0,384
65,0,0,384
66,0,0,392
67,0,0,384
68,0,0,427
69,0,0,384
70,0,0,392
71,0,0,392
72,0,0,445
73,0,0,396
74,0,0,392
75,0,0,400
76,0,0,400
77,0,0,392
78,0,0,400
79,0,0,404
80,0,0,428
81,0,0,400
82,0,0,479
83,0,0,430
84,0,0,463
85,0,0,424
86,0,0,416
87,0,0,436
88,0,0,420
89,0,0,420
90,0,0,416
91,0,0,420
92,0,0,461
93,0,0,420
94,0,0,424
95,0,0,432
96,0,0,424
97,0,0,503
98,0,0,503
99,0,0,479
100,0,0,479
101,0,0,432
102,0,0,448
103,0,0,479
104,0,0,436
105,0,0,448
106,0,0,448
107,0,0,448
108,0,0,448
109,0,0,448
110,0,0,503
111,0,0,448
112,0,0,448
113,0,0,511
114,0,0,495
115,0,0,456
116,0,0,448
117,0,0,452
118,0,0,456
119,0,0,503
120,0,0,511
121,0,0,511
122,0,0,456
123,0,0,511
124,0,0,492
125,0,0,511
126,0,0,468
127,0,0,511
128,0,0,511
129,0,0,511
130,0,0,472
131,0,0,472
132,0,0,488
133,0,0,480
134,0,0,480
135,0,0,527
136,0,0,480
137,0,0,480
138,0,0,504
139,0,0,559
140,0,0,488
141,0,0,559
142,0,0,488
143,0,0,480
144,0,0,559
145,0,0,488
146,0,0,559
147,0,0,559
148,0,0,512
149,0,0,504
150,0,0,512
151,0,0,575
152,0,0,567
153,0,0,512
154,0,0,537
155,0,0,512
156,0,0,521
157,0,0,575
158,0,0,575
159,0,0,555
160,0,0,512
161,0,0,557
162,0,0,555
163,0,0,529
164,0,0,528
165,0,0,512
166,0,0,512
167,0,0,520
168,0,0,532
169,0,0,591
170,0,0,559
171,0,0,528
172,0,0,536
173,0,0,575
174,0,0,559
175,0,0,607
176,0,0,524
177,0,0,591
178,0,0,536
179,0,0,536
180,0,0,536
181,0,0,585
182,0,0,591
183,0,0,544
184,0,0,599
185,0,0,563
186,0,0,548
187,0,0,544
188,0,0,585
189,0,0,552
190,0,0,552
191,0,0,552
192,0,0,560
193,0,0,607
194,0,0,607
195,0,0,572
196,0,0,552
197,0,0,623
198,0,0,607
199,0,0,552
200,0,0,552
201,0,0,623
202,0,0,576
203,0,0,639
204,0,0,560
205,0,0,607
206,0,0,568
207,0,0,619
208,0,0,576
209,0,0,576
210,0,0,576
211,0,0,576
212,0,0,631
213,0,0,607
214,0,0,576
215,0,0,576
216,0,0,603
217,0,0,576
218,0,0,623
219,0,0,584
220,0,0,584
221,0,0,584
222,0,0,584
223,0,0,639
224,0,0,635
225,0,0,639
226,0,0,592
227,0,0,663
228,0,0,592
229,0,0,608
230,0,0,639
231,0,0,639
232,0,0,629
233,0,0,600
234,0,0,616
235,0,0,655
236,0,0,671
237,0,0,608
238,0,0,609
239,0,0,651
240,0,0,616
241,0,0,608
242,0,0,687
243,0,0,687
244,0,0,639
245,0,0,616
246,0,0,647
247,0,0,671
248,0,0,628
249,0,0,620
250,0,0,616
251,0,0,687
252,0,0,703
253,0,0,628
254,0,0,649
255,0,0,655
256,0,0,703
257,0,0,640
258,0,0,632
259,0,0,669
260,0,0,658
261,0,0,640
262,0,0,640
263,0,0,687
264,0,0,671
265,0,0,640
266,0,0,687
267,0,0,640
268,0,0,644
269,0,0,656
270,0,0,719
271,0,0,648
272,0,0,664
273,0,0,648
274,0,0,670
275,0,0,652
276,0,0,727
277,0,0,660
278,0,0,680
279,0,0,689
280,0,0,701
281,0,0,660
282,0,0,664
283,0,0,672
284,0,0,719
285,0,0,672
286,0,0,688
287,0,0,693
288,0,0,751
289,0,0,672
290,0,0,727
291,0,0,688
292,0,0,731
293,0,0,735
294,0,0,709
295,0,0,751
296,0,0,680
297,0,0,715
298,0,0,735
299,0,0,767
300,0,0,767
301,0,0,725
302,0,0,767
303,0,0,735
304,0,0,692
305,0,0,696
306,0,0,704
307,0,0,716
308,0,0,751
309,0,0,704
310,0,0,704
311,0,0,704
312,0,0,751
313,0,0,767
314,0,0,704
315,0,0,720
316,0,0,720
317,0,0,712
318,0,0,728
319,0,0,724
320,0,0,729
321,0,0,712
322,0,0,736
323,0,0,716
324,0,0,712
325,0,0,728
326,0,0,767
327,0,0,720
328,0,0,728
329,0,0,767
330,0,0,799
331,0,0,728
332,0,0,799
333,0,0,736
334,0,0,736
335,0,0,799
336,0,0,736
337,0,0,799
338,0,0,736
339,0,0,744
340,0,0,799
341,0,0,736
342,0,0,740
343,0,0,744
344,0,0,744
345,0,0,748
346,0,0,744
347,0,0,797
348,0,0,748
349,0,0,748
350,0,0,748
351,0,0,756
352,0,0,797
353,0,0,815
354,0,0,815
355,0,0,831
356,0,0,815
357,0,0,788
358,0,0,831
359,0,0,831
360,0,0,768
361,0,0,768
362,0,0,768
363,0,0,768
364,0,0,768
365,0,0,831
366,0,0,768
367,0,0,772
368,0,0,776
369,0,0,784
370,0,0,847
371,0,0,776
372,0,0,831
373,0,0,863
374,0,0,784
375,0,0,780
376,0,0,784
377,0,0,784
378,0,0,792
379,0,0,855
380,0,0,804
381,0,0,812
382,0,0,800
383,0,0,847
384,0,0,788
385,0,0,800
386,0,0,792
387,0,0,839
388,0,0,800
389,0,0,824
390,0,0,845
391,0,0,800
392,0,0,879
393,0,0,833
394,0,0,804
395,0,0,804
396,0,0,863
397,0,0,841
398,0,0,832
399,0,0,895
400,0,0,816
401,0,0,857
402,0,0,816
403,0,0,895
404,0,0,871
405,0,0,895
406,0,0,820
407,0,0,895
408,0,0,838
409,0,0,863
410,0,0,824
411,0,0,844
412,0,0,832
413,0,0,832
414,0,0,895
415,0,0,832
416,0,0,832
417,0,0,841
418,0,0,848
419,0,0,840
420,0,0,887
421,0,0,844
422,0,0,840
423,0,0,927
424,0,0,840
425,0,0,840
426,0,0,848
427,0,0,848
428,0,0,848
429,0,0,927
430,0,0,872
431,0,0,927
432,0,0,852
433,0,0,927
434,0,0,856
435,0,0,856
436,0,0,872
437,0,0,872
438,0,0,911
439,0,0,872
440,0,0,943
441,0,0,943
442,0,0,943
443,0,0,943
444,0,0,864
445,0,0,909
446,0,0,868
447,0,0,880
448,0,0,951
449,0,0,876
450,0,0,872
451,0,0,955
452,0,0,872
453,0,0,880
454,0,0,880
455,0,0,880
456,0,0,904
457,0,0,880
458,0,0,888
459,0,0,959
460,0,0,896
461,0,0,896
462,0,0,959
463,0,0,927
464,0,0,935
465,0,0,959
466,0,0,959
467,0,0,959
468,0,0,900
469,0,0,904
470,0,0,926
471,0,0,912
472,0,0,904
473,0,0,904
474,0,0,908
475,0,0,912
476,0,0,975
477,0,0,904
478,0,0,983
479,0,0,912
480,0,0,991
481,0,0,920
482,0,0,916
483,0,0,945
484,0,0,991
485,0,0,920
486,0,0,942
487,0,0,928
488,0,0,1007
489,0,0,928
490,0,0,928
491,0,0,928
492,0,0,1007
493,0,0,928
494,0,0,1007
495,0,0,1007
496,0,0,932
497,0,0,936
498,0,0,1007
499,0,0,940
500,0,0,1023
501,0,0,991
502,0,0,968
503,0,0,960
504,0,0,944
505,0,0,944
506,0,0,948
507,0,0,1023
508,0,0,1023
509,0,0,948
510,0,0,960
511,0,0,952
512,0,0,952
513,0,0,960
514,0,0,960
515,0,0,968
516,0,0,980
517,0,0,1019
518,0,0,1023
519,0,0,1015
520,0,0,964
521,0,0,968
522,0,0,1023
523,0,0,984
524,0,0,997
525,0,0,1003
526,0,0,976
527,0,0,1014
528,0,0,972
529,0,0,976
530,0,0,976
531,0,0,980
532,0,0,984
533,0,0,1055
534,0,0,980
535,0,0,992
536,0,0,992
537,0,0,1055
